NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
PHB2	PHB2	PHB2	prohibitin 2	-0.1295233	
FAHD2B	FAHD2B	null	null	-0.12966417	
CHEK1	CHEK1	CHEK1	CHK1 checkpoint homolog (S. pombe)	-0.1298303	
MEMO1	MEMO1	MEMO1	-	-0.12983398	
MAN1A1	MAN1A1	MAN1A1	mannosidase, alpha, class 1A, member 1	-0.12984811	
RP11-53O19.3	RP11-53O19.3	null	null	-0.13005954	
NUDC	NUDC	NUDC	nuclear distribution gene C homolog (A. nidulans)	-0.13007422	
VKORC1L1	VKORC1L1	VKORC1L1	vitamin K epoxide reductase complex, subunit 1-like 1	-0.130163	
THADA	THADA	THADA	thyroid adenoma associated	-0.13017571	
ADIPOR2	ADIPOR2	ADIPOR2	adiponectin receptor 2	-0.13030784	
SS18L1	SS18L1	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1	-0.1306483	
WDR5	WDR5	WDR5	WD repeat domain 5	-0.13066798	
LRRC37A2	LRRC37A2	null	null	-0.13068971	
NR2C1	NR2C1	NR2C1	nuclear receptor subfamily 2, group C, member 1	-0.13071387	
DUSP4	DUSP4	DUSP4	dual specificity phosphatase 4	-0.13074745	
NCKIPSD	NCKIPSD	NCKIPSD	NCK interacting protein with SH3 domain	-0.1307572	
COPRS	COPRS	null	null	-0.1307573	
SNX19	SNX19	SNX19	sorting nexin 19	-0.13078512	
NPIPB11	NPIPB11	null	null	-0.13086693	
MDM4	MDM4	MDM4	Mdm4, transformed 3T3 cell double minute 4, p53 binding protein (mouse)	-0.13089517	
RBMS2	RBMS2	RBMS2	RNA binding motif, single stranded interacting protein 2	-0.13099785	
DGCR6	DGCR6	DGCR6	DiGeorge syndrome critical region gene 6	-0.13104452	
RBMS3	RBMS3	RBMS3	RNA binding motif, single stranded interacting protein	-0.13110228	
RP11-274B21.3	RP11-274B21.3	null	null	-0.13110991	
ECD	ECD	ECD	ecdysoneless homolog (Drosophila)	-0.13111463	
AFG3L2	AFG3L2	AFG3L2	AFG3 ATPase family gene 3-like 2 (yeast)	-0.13117361	
PEPD	PEPD	PEPD	peptidase D	-0.13118653	
TRIM65	TRIM65	TRIM65	tripartite motif-containing 65	-0.13123015	
SLC30A5	SLC30A5	SLC30A5	solute carrier family 30 (zinc transporter), member 5	-0.1312579	
TAF9	TAF9	TAF9	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa	-0.131273	
RHOQP1	RHOQP1	null	null	-0.13127583	
LIN37	LIN37	null	null	-0.13138203	
PELI1	PELI1	PELI1	pellino homolog 1 (Drosophila)	-0.13140523	
ZP3	ZP3	ZP3	zona pellucida glycoprotein 3 (sperm receptor)	-0.13142951	
DHX32	DHX32	DHX32	DEAH (Asp-Glu-Ala-His) box polypeptide 32	-0.13144788	
SUMO3	SUMO3	SUMO3	SMT3 suppressor of mif two 3 homolog 3 (S. cerevisiae)	-0.131573	
EPRS	EPRS	EPRS	glutamyl-prolyl-tRNA synthetase	-0.13159104	
THOC1	THOC1	THOC1	THO complex 1	-0.13169213	
CLPX	CLPX	CLPX	ClpX caseinolytic peptidase X homolog (E. coli)	-0.13169646	
RCOR1	RCOR1	RCOR1	REST corepressor 1	-0.1317114	
RBM7	RBM7	RBM7	RNA binding motif protein 7	-0.13171463	
NSG1	NSG1	null	null	-0.13179454	
CENPV	CENPV	null	null	-0.13184087	
RP11-412D9.4	RP11-412D9.4	null	null	-0.13189	
RP11-213G2.3	RP11-213G2.3	null	null	-0.1319577	
NAT6	NAT6	NAT6	N-acetyltransferase 6	-0.1320077	
IPO5	IPO5	null	null	-0.13203962	
DDX31	DDX31	DDX31	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	-0.1321648	
UBE2M	UBE2M	UBE2M	ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)	-0.13221917	
AC084219.4	AC084219.4	null	null	-0.13222606	
AP001046.5	AP001046.5	null	null	-0.13242732	
ARL5B	ARL5B	ARL5B	ADP-ribosylation factor-like 5B	-0.13246839	
ENSAP2	ENSAP2	ENSAP2	endosulfine alpha pseudogene 2	-0.13247183	
IMPACT	IMPACT	IMPACT	Impact homolog (mouse)	-0.1324759	
DDX18	DDX18	DDX18	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	-0.13260445	
TBL1X	TBL1X	TBL1X	transducin (beta)-like 1X-linked	-0.13261922	
TMOD3	TMOD3	TMOD3	tropomodulin 3 (ubiquitous)	-0.13272591	
SUPT4H1	SUPT4H1	SUPT4H1	suppressor of Ty 4 homolog 1 (S. cerevisiae)	-0.1328337	
RPL41	RPL41	RPL41	ribosomal protein L41	-0.1329003	
GALNT18	GALNT18	null	null	-0.13294378	
BRPF1	BRPF1	BRPF1	bromodomain and PHD finger containing, 1	-0.13296466	
LPIN1	LPIN1	LPIN1	lipin 1	-0.13296703	
FADD	FADD	FADD	Fas (TNFRSF6)-associated via death domain	-0.13299	
AASDH	AASDH	AASDH	-	-0.13300286	
C1orf123	C1orf123	C1ORF123	chromosome 1 open reading frame 123	-0.13311556	
SLC12A6	SLC12A6	SLC12A6	solute carrier family 12 (potassium/chloride transporters), member 6	-0.13326155	
SMARCD1	SMARCD1	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	-0.13335307	
CTC-444N24.8	CTC-444N24.8	null	null	-0.13342918	
SLC51A	SLC51A	null	null	-0.1334972	
VANGL1	VANGL1	VANGL1	vang-like 1 (van gogh, Drosophila)	-0.13353185	
YTHDF1	YTHDF1	YTHDF1	YTH domain family, member 1	-0.13360482	
TRMT5	TRMT5	TRMT5	TRM5 tRNA methyltransferase 5 homolog (S. cerevisiae)	-0.13363922	
MGRN1	MGRN1	MGRN1	mahogunin, ring finger 1	-0.13378076	
CIRH1A	CIRH1A	CIRH1A	cirrhosis, autosomal recessive 1A (cirhin)	-0.13379116	
EBPL	EBPL	EBPL	emopamil binding protein-like	-0.13388976	
NXT1	NXT1	NXT1	NTF2-like export factor 1	-0.13388981	
SNX4	SNX4	SNX4	sorting nexin 4	-0.13400051	
SELK	SELK	SELK	-	-0.13410701	
ATP5O	ATP5O	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit (oligomycin sensitivity conferring protein)	-0.13412765	
CTNNAL1	CTNNAL1	CTNNAL1	catenin (cadherin-associated protein), alpha-like 1	-0.13414791	
C11orf1	C11orf1	C11ORF1	chromosome 11 open reading frame 1	-0.13428263	
KB-1592A4.13	KB-1592A4.13	null	null	-0.13436514	
TM2D1	TM2D1	TM2D1	TM2 domain containing 1	-0.13445616	
ARHGAP22	ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	-0.13448682	
DOCK6	DOCK6	DOCK6	dedicator of cytokinesis 6	-0.13451092	
LEPREL4	LEPREL4	null	null	-0.13452381	
POLD3	POLD3	POLD3	polymerase (DNA-directed), delta 3, accessory subunit	-0.13474225	
TMEM42	TMEM42	TMEM42	transmembrane protein 42	-0.13475868	
BUB1	BUB1	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	-0.13482586	
TMEM41A	TMEM41A	TMEM41A	transmembrane protein 41A	-0.13483842	
BTAF1	BTAF1	BTAF1	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa (Mot1 homolog, S. cerevisiae)	-0.13484627	
TMEM120B	TMEM120B	null	null	-0.13493095	
PAPOLG	PAPOLG	PAPOLG	poly(A) polymerase gamma	-0.13506612	
NINL	NINL	null	null	-0.13510637	
TAF1	TAF1	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	-0.1351482	
SEC61B	SEC61B	SEC61B	Sec61 beta subunit	-0.13525741	
AC016712.2	AC016712.2	null	null	-0.13529749	
CALML4	CALML4	CALML4	calmodulin-like 4	-0.13534743	
CSE1L	CSE1L	CSE1L	CSE1 chromosome segregation 1-like (yeast)	-0.13535467	
AC005740.3	AC005740.3	null	null	-0.13538232	
CRELD1	CRELD1	CRELD1	cysteine-rich with EGF-like domains 1	-0.13548625	
FAM43A	FAM43A	FAM43A	family with sequence similarity 43, member A	-0.13554445	
ODF2L	ODF2L	ODF2L	outer dense fiber of sperm tails 2-like	-0.13556865	
FABP5P1	FABP5P1	FABP5P1	fatty acid binding protein 5, pseudogene 1	-0.1356206	
TPM3P8	TPM3P8	null	null	-0.13564533	
AC000089.3	AC000089.3	null	null	-0.13567032	
NFX1	NFX1	NFX1	nuclear transcription factor, X-box binding 1	-0.13580416	
CHST3	CHST3	CHST3	carbohydrate (chondroitin 6) sulfotransferase 3	-0.13581385	
ARFGAP1	ARFGAP1	ARFGAP1	ADP-ribosylation factor GTPase activating protein 1	-0.13590384	
ELOVL2	ELOVL2	ELOVL2	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2	-0.13591394	
ZNF599	ZNF599	ZNF599	zinc finger protein 599	-0.13591869	
C12orf43	C12orf43	C12ORF43	chromosome 12 open reading frame 43	-0.13600183	
TCF3	TCF3	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	-0.13600372	
WDR47	WDR47	WDR47	WD repeat domain 47	-0.13617937	
NUDT16L1	NUDT16L1	NUDT16L1	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1	-0.1362061	
C11orf82	C11orf82	null	null	-0.13622008	
RBM3	RBM3	RBM3	RNA binding motif (RNP1, RRM) protein 3	-0.13626021	
AGGF1	AGGF1	AGGF1	angiogenic factor with G patch and FHA domains 1	-0.13643405	
CSRNP2	CSRNP2	null	null	-0.13647963	
UBL3	UBL3	UBL3	ubiquitin-like 3	-0.13648154	
HERC4	HERC4	HERC4	hect domain and RLD 4	-0.13672385	
DCHS1	DCHS1	DCHS1	dachsous 1 (Drosophila)	-0.13682605	
CHAF1B	CHAF1B	CHAF1B	chromatin assembly factor 1, subunit B (p60)	-0.13700192	
RP11-22P6.3	RP11-22P6.3	null	null	-0.13703112	
RP11-101E13.5	RP11-101E13.5	null	null	-0.1372362	
ALG1L15P	ALG1L15P	null	null	-0.1372506	
TMX2	TMX2	null	null	-0.13756025	
ING1	ING1	ING1	inhibitor of growth family, member 1	-0.1375987	
ZFYVE27	ZFYVE27	ZFYVE27	zinc finger, FYVE domain containing 27	-0.13771607	
FKBP4	FKBP4	FKBP4	FK506 binding protein 4, 59kDa	-0.13773975	
ANKRD36C	ANKRD36C	null	null	-0.1377588	
RP11-502I4.3	RP11-502I4.3	null	null	-0.13776709	
PCED1A	PCED1A	null	null	-0.13779694	
ARHGAP35	ARHGAP35	null	null	-0.13781807	
TMEM131	TMEM131	TMEM131	transmembrane protein 131	-0.13783088	
SPHK1	SPHK1	SPHK1	sphingosine kinase 1	-0.13788342	
RNF14	RNF14	RNF14	ring finger protein 14	-0.13790172	
RP11-96D1.11	RP11-96D1.11	null	null	-0.1380682	
ADH5P4	ADH5P4	ADH5P4	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 4	-0.13813323	
TMEM261	TMEM261	null	null	-0.13813792	
MED19	MED19	MED19	mediator of RNA polymerase II transcription, subunit 19 homolog (S. cerevisiae)	-0.13817888	
HARBI1	HARBI1	null	null	-0.1382589	
AC074117.10	AC074117.10	null	null	-0.1383696	
SAP30L	SAP30L	SAP30L	SAP30-like	-0.1384826	
SSR1	SSR1	SSR1	signal sequence receptor, alpha (translocon-associated protein alpha)	-0.13853519	
RP11-1007O24.3	RP11-1007O24.3	null	null	-0.13856018	
COMMD3	COMMD3	COMMD3	COMM domain containing 3	-0.13858147	
TMEM251	TMEM251	null	null	-0.13863327	
CYB561D1	CYB561D1	CYB561D1	cytochrome b-561 domain containing 1	-0.13866194	
SWI5	SWI5	null	null	-0.13866392	
MRRF	MRRF	MRRF	mitochondrial ribosome recycling factor	-0.13870727	
MITF	MITF	MITF	microphthalmia-associated transcription factor	-0.13872726	
NUDCD2	NUDCD2	NUDCD2	NudC domain containing 2	-0.1388599	
SASS6	SASS6	SASS6	spindle assembly 6 homolog (C. elegans)	-0.1389038	
AIFM1	AIFM1	null	null	-0.13890715	
FIBP	FIBP	FIBP	fibroblast growth factor (acidic) intracellular binding protein	-0.13893081	
ZNF571	ZNF571	ZNF571	zinc finger protein 571	-0.13895532	
PEX11B	PEX11B	PEX11B	peroxisomal biogenesis factor 11B	-0.13897797	
FRS2	FRS2	FRS2	fibroblast growth factor receptor substrate 2	-0.13899314	
MSANTD3	MSANTD3	null	null	-0.13902186	
CCDC104	CCDC104	CCDC104	coiled-coil domain containing 104	-0.13903148	
RP11-196O16.1	RP11-196O16.1	null	null	-0.1390505	
SEZ6L2	SEZ6L2	SEZ6L2	seizure related 6 homolog (mouse)-like 2	-0.13931645	
NPM1P5	NPM1P5	NPM1P5	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 5	-0.13950613	
C6orf48	C6orf48	C6ORF48	chromosome 6 open reading frame 48	-0.13965961	
WDR34	WDR34	WDR34	WD repeat domain 34	-0.13966712	
ZNF140	ZNF140	ZNF140	zinc finger protein 140	-0.1396771	
ANKMY2	ANKMY2	ANKMY2	ankyrin repeat and MYND domain containing 2	-0.13983046	
CRHR1-IT1	CRHR1-IT1	null	null	-0.13983478	
PYGL	PYGL	PYGL	phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)	-0.13989288	
ZNF230	ZNF230	ZNF230	zinc finger protein 230	-0.13989496	
CHCHD2P6	CHCHD2P6	null	null	-0.13991782	
MRPL19	MRPL19	MRPL19	mitochondrial ribosomal protein L19	-0.13993739	
FMNL2	FMNL2	FMNL2	formin-like 2	-0.13997312	
PFKP	PFKP	PFKP	phosphofructokinase, platelet	-0.14000891	
CHKA	CHKA	CHKA	choline kinase alpha	-0.14011686	
SCARF2	SCARF2	SCARF2	scavenger receptor class F, member 2	-0.1401321	
PUM2	PUM2	PUM2	pumilio homolog 2 (Drosophila)	-0.140231	
CCDC93	CCDC93	CCDC93	coiled-coil domain containing 93	-0.14025576	
GTPBP4	GTPBP4	GTPBP4	GTP binding protein 4	-0.14038025	
DNLZ	DNLZ	null	null	-0.14042561	
RP5-1065J22.8	RP5-1065J22.8	null	null	-0.14043055	
APITD1	APITD1	APITD1	apoptosis-inducing, TAF9-like domain 1	-0.1405215	
FZD2	FZD2	FZD2	frizzled homolog 2 (Drosophila)	-0.14057459	
C12orf23	C12orf23	C12ORF23	chromosome 12 open reading frame 23	-0.14057523	
SFR1	SFR1	null	null	-0.14064279	
C7orf43	C7orf43	C7ORF43	chromosome 7 open reading frame 43	-0.14066376	
LETM1	LETM1	LETM1	leucine zipper-EF-hand containing transmembrane protein 1	-0.14067096	
AAAS	AAAS	AAAS	achalasia, adrenocortical insufficiency, alacrimia (Allgrove, triple-A)	-0.14071685	
ZNF235	ZNF235	ZNF235	zinc finger protein 235	-0.14083378	
JUND	JUND	JUND	jun D proto-oncogene	-0.14086007	
PSMG1	PSMG1	null	null	-0.14088373	
SLC25A15	SLC25A15	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	-0.14094803	
SREK1	SREK1	null	null	-0.14098294	
RNPS1P1	RNPS1P1	null	null	-0.1409941	
CCNB1	CCNB1	CCNB1	cyclin B1	-0.1410159	
MRVI1	MRVI1	MRVI1	murine retrovirus integration site 1 homolog	-0.14107402	
CDKN1B	CDKN1B	CDKN1B	cyclin-dependent kinase inhibitor 1B (p27, Kip1)	-0.14108913	
PDLIM5	PDLIM5	PDLIM5	PDZ and LIM domain 5	-0.14110658	
CKS1B	CKS1B	CKS1B	CDC28 protein kinase regulatory subunit 1B	-0.1411613	
STARD10	STARD10	STARD10	START domain containing 10	-0.14129937	
ZNF81	ZNF81	ZNF81	zinc finger protein 81	-0.1413155	
DGCR11	DGCR11	DGCR11	DiGeorge syndrome critical region gene 11	-0.1413347	
UBTD1	UBTD1	UBTD1	ubiquitin domain containing 1	-0.14141601	
MBD2	MBD2	MBD2	methyl-CpG binding domain protein 2	-0.14148201	
SLC9A3R1	SLC9A3R1	SLC9A3R1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	-0.14151856	
MKLN1	MKLN1	MKLN1	muskelin 1, intracellular mediator containing kelch motifs	-0.14154713	
ZSCAN32	ZSCAN32	null	null	-0.1417696	
HNRNPA0	HNRNPA0	null	null	-0.14183924	
RP11-368P15.3	RP11-368P15.3	null	null	-0.14184338	
DPY19L4	DPY19L4	DPY19L4	dpy-19-like 4 (C. elegans)	-0.1419154	
TRMT44	TRMT44	null	null	-0.14199257	
SREBF2	SREBF2	SREBF2	sterol regulatory element binding transcription factor 2	-0.14203273	
JDP2	JDP2	JDP2	-	-0.14214613	
SNRPN	SNRPN	SNRPN	small nuclear ribonucleoprotein polypeptide N	-0.14215763	
RAB21	RAB21	RAB21	RAB21, member RAS oncogene family	-0.14216319	
AVPI1	AVPI1	AVPI1	arginine vasopressin-induced 1	-0.14219815	
PLAGL2	PLAGL2	PLAGL2	pleiomorphic adenoma gene-like 2	-0.14223921	
CLK2	CLK2	CLK2	CDC-like kinase 2	-0.14226177	
hsa-mir-8072	hsa-mir-8072	null	null	-0.14245643	
SEMA4F	SEMA4F	SEMA4F	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F	-0.14253493	
MAGT1	MAGT1	null	null	-0.14255723	
ATF2	ATF2	ATF2	activating transcription factor 2	-0.14277805	
CALCRL	CALCRL	CALCRL	calcitonin receptor-like	-0.14280282	
SLC9A6	SLC9A6	SLC9A6	solute carrier family 9 (sodium/hydrogen exchanger), member 6	-0.14285275	
TMEM60	TMEM60	TMEM60	transmembrane protein 60	-0.1428962	
PTPRM	PTPRM	PTPRM	protein tyrosine phosphatase, receptor type, M	-0.14295794	
EPOR	EPOR	EPOR	erythropoietin receptor	-0.14298053	
VDAC1	VDAC1	VDAC1	voltage-dependent anion channel 1	-0.14305824	
BRCA1	BRCA1	BRCA1	breast cancer 1, early onset	-0.14312063	
LDB1	LDB1	LDB1	LIM domain binding 1	-0.14316487	
AL021707.1	AL021707.1	null	null	-0.14325999	
WDR82	WDR82	WDR82	WD repeat domain 82	-0.14328074	
C1GALT1C1	C1GALT1C1	C1GALT1C1	C1GALT1-specific chaperone 1	-0.14335433	
PXN	PXN	PXN	paxillin	-0.14338979	
LZTS1	LZTS1	LZTS1	leucine zipper, putative tumor suppressor 1	-0.14354165	
NCR3LG1	NCR3LG1	null	null	-0.14355643	
COX10	COX10	COX10	COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)	-0.14357455	
SNRPD2	SNRPD2	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa	-0.14365183	
UBXN8	UBXN8	null	null	-0.14365397	
DDX10	DDX10	DDX10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	-0.14367457	
RNPS1	RNPS1	RNPS1	RNA binding protein S1, serine-rich domain	-0.14369486	
MBOAT2	MBOAT2	MBOAT2	membrane bound O-acyltransferase domain containing 2	-0.14379285	
GNRHR2P1	GNRHR2P1	null	null	-0.14388722	
RHOQP2	RHOQP2	null	null	-0.1439554	
RABGEF1	RABGEF1	RABGEF1	RAB guanine nucleotide exchange factor (GEF) 1	-0.14397478	
BUB1B	BUB1B	BUB1B	BUB1 budding uninhibited by benzimidazoles 1 homolog beta (yeast)	-0.14398918	
ZNF8	ZNF8	ZNF8	zinc finger protein 8	-0.14402613	
SMC3	SMC3	SMC3	structural maintenance of chromosomes 3	-0.14420171	
TMEM199	TMEM199	null	null	-0.14428289	
ARPC1B	ARPC1B	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	-0.14431809	
AC009299.5	AC009299.5	null	null	-0.14432922	
ZHX2	ZHX2	ZHX2	zinc fingers and homeoboxes 2	-0.14433187	
YRDC	YRDC	YRDC	yrdC domain containing (E. coli)	-0.14447139	
USP49	USP49	USP49	ubiquitin specific peptidase 49	-0.14464697	
SKA3	SKA3	null	null	-0.14470777	
PNMA1	PNMA1	PNMA1	paraneoplastic antigen MA1	-0.14474754	
CBX1	CBX1	CBX1	chromobox homolog 1 (HP1 beta homolog Drosophila )	-0.14483432	
NAT9	NAT9	NAT9	N-acetyltransferase 9	-0.1448461	
SLC25A25	SLC25A25	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	-0.1448793	
MALL	MALL	MALL	mal, T-cell differentiation protein-like	-0.14495179	
CEP85L	CEP85L	null	null	-0.14496566	
NEDD1	NEDD1	NEDD1	neural precursor cell expressed, developmentally down-regulated 1	-0.14509915	
HERC3	HERC3	HERC3	hect domain and RLD 3	-0.14512624	
FAM83G	FAM83G	FAM83G	family with sequence similarity 83, member G	-0.14521807	
MDP1	MDP1	null	null	-0.14522552	
ADK	ADK	ADK	adenosine kinase	-0.14524336	
RPSA	RPSA	RPSA	ribosomal protein SA	-0.14526956	
R3HDM4	R3HDM4	null	null	-0.14530483	
MSANTD4	MSANTD4	null	null	-0.14534122	
PRPF38B	PRPF38B	PRPF38B	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	-0.14535013	
ABHD14A	ABHD14A	ABHD14A	abhydrolase domain containing 14A	-0.14540039	
CDC7	CDC7	CDC7	CDC7 cell division cycle 7 (S. cerevisiae)	-0.14540067	
AC010468.1	AC010468.1	null	null	-0.14550497	
ZNF749	ZNF749	ZNF749	zinc finger protein 749	-0.14555705	
NFYC-AS1	NFYC-AS1	null	null	-0.14563516	
NAE1	NAE1	null	null	-0.14578752	
BET1L	BET1L	BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	-0.1458519	
POLR2H	POLR2H	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	-0.1458718	
MCM8	MCM8	MCM8	MCM8 minichromosome maintenance deficient 8 (S. cerevisiae)	-0.14593834	
C19orf40	C19orf40	C19ORF40	chromosome 19 open reading frame 40	-0.14594619	
PDLIM7	PDLIM7	PDLIM7	PDZ and LIM domain 7 (enigma)	-0.14597467	
INSIG1	INSIG1	INSIG1	insulin induced gene 1	-0.14597897	
ZFYVE20	ZFYVE20	ZFYVE20	zinc finger, FYVE domain containing 20	-0.14605314	
DEPDC1B	DEPDC1B	DEPDC1B	DEP domain containing 1B	-0.14616124	
SRRD	SRRD	null	null	-0.14624642	
EMC3-AS1	EMC3-AS1	null	null	-0.14631473	
RHOBTB2	RHOBTB2	RHOBTB2	Rho-related BTB domain containing 2	-0.14637156	
SCFD2	SCFD2	SCFD2	sec1 family domain containing 2	-0.14643197	
DNTTIP2	DNTTIP2	DNTTIP2	deoxynucleotidyltransferase, terminal, interacting protein 2	-0.14643198	
ZGPAT	ZGPAT	ZGPAT	zinc finger, CCCH-type with G patch domain	-0.14647757	
CDK5	CDK5	CDK5	cyclin-dependent kinase 5	-0.1465443	
TARSL2	TARSL2	TARSL2	threonyl-tRNA synthetase-like 2	-0.1465569	
COMT	COMT	COMT	catechol-O-methyltransferase	-0.14658634	
AGBL5	AGBL5	null	null	-0.14663011	
FLVCR1-AS1	FLVCR1-AS1	null	null	-0.14669687	
CREM	CREM	CREM	cAMP responsive element modulator	-0.14672203	
RBMX	RBMX	RBMX	RNA binding motif protein, X-linked	-0.14676765	
TYRO3	TYRO3	TYRO3	TYRO3 protein tyrosine kinase	-0.14680429	
PPP1R3E	PPP1R3E	PPP1R3E	protein phosphatase 1, regulatory (inhibitor) subunit 3E	-0.14685827	
LRRC24	LRRC24	LRRC24	leucine rich repeat containing 24	-0.14688376	
NCAPG	NCAPG	NCAPG	non-SMC condensin I complex, subunit G	-0.14691158	
RPL13AP25	RPL13AP25	null	null	-0.14699008	
MIEF1	MIEF1	null	null	-0.14699553	
MLF1	MLF1	MLF1	myeloid leukemia factor 1	-0.1470099	
EFHC1	EFHC1	EFHC1	EF-hand domain (C-terminal) containing 1	-0.14705065	
POLR2A	POLR2A	POLR2A	polymerase (RNA) II (DNA directed) polypeptide A, 220kDa	-0.14708412	
PIP4K2B	PIP4K2B	null	null	-0.14710306	
RP11-360L9.7	RP11-360L9.7	null	null	-0.14728954	
ATP5H	ATP5H	ATP5H	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d	-0.14745319	
RP11-49I11.1	RP11-49I11.1	null	null	-0.14751959	
UTP18	UTP18	UTP18	UTP18, small subunit (SSU) processome component, homolog (yeast)	-0.1475538	
TTC30A	TTC30A	TTC30A	tetratricopeptide repeat domain 30A	-0.14758946	
HGSNAT	HGSNAT	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase	-0.14774585	
ZMPSTE24	ZMPSTE24	ZMPSTE24	zinc metallopeptidase (STE24 homolog, yeast)	-0.1477929	
TAB1	TAB1	null	null	-0.14782496	
MATR3	MATR3	MATR3	matrin 3	-0.14788556	
RP11-448G15.3	RP11-448G15.3	null	null	-0.1479108	
DFNB31	DFNB31	DFNB31	deafness, autosomal recessive 31	-0.14792134	
CSAD	CSAD	CSAD	cysteine sulfinic acid decarboxylase	-0.14796568	
AVEN	AVEN	AVEN	apoptosis, caspase activation inhibitor	-0.14808017	
DDX46	DDX46	DDX46	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	-0.14808366	
TMEM33	TMEM33	TMEM33	transmembrane protein 33	-0.14808583	
AC020910.2	AC020910.2	null	null	-0.14809316	
SOGA2	SOGA2	null	null	-0.14822966	
ZBTB41	ZBTB41	ZBTB41	zinc finger and BTB domain containing 41	-0.14825323	
NDUFC1	NDUFC1	NDUFC1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa	-0.14825565	
RP11-455F5.3	RP11-455F5.3	null	null	-0.14829677	
RBM10	RBM10	RBM10	RNA binding motif protein 10	-0.14846145	
SCML2	SCML2	SCML2	sex comb on midleg-like 2 (Drosophila)	-0.1484931	
IGIP	IGIP	null	null	-0.14850369	
ZBTB34	ZBTB34	ZBTB34	zinc finger and BTB domain containing 34	-0.14853394	
SLC43A3	SLC43A3	SLC43A3	solute carrier family 43, member 3	-0.14855944	
ARL6IP1	ARL6IP1	ARL6IP1	ADP-ribosylation factor-like 6 interacting protein 1	-0.14875668	
LINC01116	LINC01116	null	null	-0.14878568	
AC004706.1	AC004706.1	null	null	-0.14878766	
RPL10AP6	RPL10AP6	null	null	-0.14885604	
RP11-678B3.2	RP11-678B3.2	null	null	-0.14899755	
ATP5I	ATP5I	ATP5I	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit E	-0.14903139	
ZFP90	ZFP90	ZFP90	zinc finger protein 90 homolog (mouse)	-0.14903964	
TSEN54	TSEN54	TSEN54	tRNA splicing endonuclease 54 homolog (S. cerevisiae)	-0.14907771	
APEX1	APEX1	APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1	-0.14907816	
DUSP14	DUSP14	DUSP14	dual specificity phosphatase 14	-0.14913501	
OXR1	OXR1	OXR1	oxidation resistance 1	-0.14918736	
UXT-AS1	UXT-AS1	null	null	-0.1492018	
PHLDB1	PHLDB1	PHLDB1	pleckstrin homology-like domain, family B, member 1	-0.1492195	
LTB4R2	LTB4R2	LTB4R2	leukotriene B4 receptor 2	-0.14930308	
SEPT9	SEPT9	SEPT9	septin 9	-0.14940254	
CBX5	CBX5	CBX5	chromobox homolog 5 (HP1 alpha homolog, Drosophila)	-0.14947154	
NABP2	NABP2	null	null	-0.14954333	
LINC00938	LINC00938	null	null	-0.14957617	
PI4K2B	PI4K2B	PI4K2B	phosphatidylinositol 4-kinase type 2 beta	-0.14958563	
MRPL40	MRPL40	MRPL40	mitochondrial ribosomal protein L40	-0.14965047	
LRRC8A	LRRC8A	LRRC8A	leucine rich repeat containing 8 family, member A	-0.14973262	
SPRYD7	SPRYD7	null	null	-0.14974916	
